Page URL,Issue Category,Issue Location Description,Fix Suggestion
https://127.0.0.1/docs-v5/administration-guide/photon-os-packages/examining-signed-packages/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/photon-os-packages/examining-signed-packages/,grammar,......,"[NON_STANDARD_WORD] The word ‘repos.d’ is not standard English. Did you mean “repos’d” (curly apostrophe) or “repos'd” (straight apostrophe)?. Suggestions: repos’d, repos'd"
https://127.0.0.1/docs-v5/administration-guide/photon-os-packages/examining-signed-packages/,grammar,......,[WHITESPACE_RULE] Possible typo: you repeated a whitespace. Suggestions:  
https://127.0.0.1/docs-v5/administration-guide/photon-os-packages/examining-signed-packages/,grammar,......,[SPACE_BEFORE_PARENTHESIS] It appears that a white space is missing.. Suggestions:  (
https://127.0.0.1/docs-v5/installation-guide/building-images/build-other-images/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/troubleshooting-guide/introduction/general-best-practices/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/installation-guide/build-package-kernel-modules-using-script/,unaligned_images,"2 unaligned images: ../../../img/vmware-logo.svg, ../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/installation-guide/build-package-kernel-modules-using-script/include-a-patch-file/,grammar,......,"[LC_AFTER_PERIOD] If a new sentence starts here, add a space and start with an uppercase letter.. Suggestions:  Spec,  spec"
https://127.0.0.1/docs-v5/installation-guide/build-package-kernel-modules-using-script/include-a-patch-file/,grammar,......,[WHITESPACE_RULE] Possible typo: you repeated a whitespace. Suggestions:  
https://127.0.0.1/docs-v5/installation-guide/build-package-kernel-modules-using-script/include-a-patch-file/,grammar,......,"[EN_UNPAIRED_QUOTES] Unpaired symbol: ‘""’ seems to be missing. Suggestions: No suggestions"
https://127.0.0.1/docs-v5/installation-guide/build-package-kernel-modules-using-script/include-a-patch-file/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma.. Suggestions: , root"
https://127.0.0.1/docs-v5/installation-guide/build-package-kernel-modules-using-script/include-a-patch-file/,grammar,......,[PHRASE_REPETITION] This phrase is duplicated. You should probably use “createrepo OK” only once.. Suggestions: createrepo OK
https://127.0.0.1/docs-v5/troubleshooting-guide/photon-os-general-troubleshooting/cloud-init/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/user-guide/a_b_partition_overview/commands-for-operations/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/troubleshooting-guide/troubleshooting-with-systemd/inspecting-services-with-systemd-analyze/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/managing-services-withsystemd/installing-sendmail/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma, but not before the comma.. Suggestions: ,"
https://127.0.0.1/docs-v5/administration-guide/managing-services-withsystemd/installing-sendmail/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/user-guide/kubernetes-on-photon-os/running-kubernetes-on-photon-os/configure-the-kubernetes-services-on-node/,unaligned_images,"2 unaligned images: ../../../../../img/vmware-logo.svg, ../../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/troubleshooting-guide/kernel-problems-and-boot-and-login-errors/investigating-unexpected-behavior/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/configuring-network-interfaces/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/configure-wireless-networking/,unaligned_images,"2 unaligned images: ../../../img/vmware-logo.svg, ../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/user-guide/kubernetes-on-photon-os/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/cloud-init-on-photon-os/creating-a-stand-alone-photon-machine-with-cloud-init/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/managing-services-withsystemd/disabling-the-photon-os-httpd.service/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/installation-guide/run-photon-aws-ec2/launch-the-web-server-with-cloud-init/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/troubleshooting-guide/troubleshooting-tools/linux-troubleshooting-tools/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/troubleshooting-guide/file-system-troubleshooting/list-disk-partitions-with-fdisk/,grammar,......,[WHITESPACE_RULE] Possible typo: you repeated a whitespace. Suggestions:  
https://127.0.0.1/docs-v5/troubleshooting-guide/file-system-troubleshooting/list-disk-partitions-with-fdisk/,grammar,......,[CONSECUTIVE_SPACES] It seems like there are too many consecutive spaces here.. Suggestions:  
https://127.0.0.1/docs-v5/troubleshooting-guide/file-system-troubleshooting/list-disk-partitions-with-fdisk/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/photon-os-packages/examining-signed-packages/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/troubleshooting-guide/introduction/general-best-practices/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/managing-packages-with-tdnf/mount-the-photon-iso-image-for-the-photon-iso-repository/,grammar,......,[EN_UNPAIRED_QUOTES] Unpaired symbol: ‘'’ seems to be missing. Suggestions: No suggestions
https://127.0.0.1/docs-v5/administration-guide/managing-packages-with-tdnf/mount-the-photon-iso-image-for-the-photon-iso-repository/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/installation-guide/build-package-kernel-modules-using-script/include-a-patch-file/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/troubleshooting-guide/network-troubleshooting/network-debugging/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/troubleshooting-guide/network-troubleshooting/network-debugging/,grammar,......,"[NON_STANDARD_WORD] The word ‘service.d’ is not standard English. Did you mean “service’d” (curly apostrophe) or “service'd” (straight apostrophe)?. Suggestions: service’d, service'd"
https://127.0.0.1/docs-v5/troubleshooting-guide/troubleshooting-with-systemd/inspecting-services-with-systemd-analyze/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/troubleshooting-guide/solutions-to-common-problems/permitting-root-login-with-ssh/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/troubleshooting-guide/solutions-to-common-problems/permitting-root-login-with-ssh/,grammar,......,[WHITESPACE_RULE] Possible typo: you repeated a whitespace. Suggestions:  
https://127.0.0.1/docs-v5/administration-guide/managing-services-withsystemd/installing-sendmail/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/photon-os-packages/photon-os-package-repositories/,grammar,......,"[NON_STANDARD_WORD] The word ‘repos.d’ is not standard English. Did you mean “repos’d” (curly apostrophe) or “repos'd” (straight apostrophe)?. Suggestions: repos’d, repos'd"
https://127.0.0.1/docs-v5/administration-guide/photon-os-packages/photon-os-package-repositories/,grammar,......,[ENGLISH_WORD_REPEAT_RULE] Possible typo: you repeated a word.. Suggestions: root
https://127.0.0.1/docs-v5/administration-guide/photon-os-packages/photon-os-package-repositories/,grammar,......,"[LC_AFTER_PERIOD] If a new sentence starts here, add a space and start with an uppercase letter.. Suggestions:  Repo,  repo"
https://127.0.0.1/docs-v5/administration-guide/photon-os-packages/photon-os-package-repositories/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space after the opening parenthesis.. Suggestions: (
https://127.0.0.1/docs-v5/administration-guide/photon-os-packages/photon-os-package-repositories/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the closing parenthesis.. Suggestions: )
https://127.0.0.1/docs-v5/troubleshooting-guide/kernel-problems-and-boot-and-login-errors/investigating-unexpected-behavior/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/command-line-reference/command-line-interfaces/photon-real-time-operating-system-command-line-interface/,grammar,......,[WHITESPACE_RULE] Possible typo: you repeated a whitespace. Suggestions:  
https://127.0.0.1/docs-v5/command-line-reference/command-line-interfaces/photon-real-time-operating-system-command-line-interface/,grammar,......,[CONSECUTIVE_SPACES] It seems like there are too many consecutive spaces here.. Suggestions:  
https://127.0.0.1/docs-v5/command-line-reference/command-line-interfaces/photon-real-time-operating-system-command-line-interface/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma.. Suggestions: , Y-Z"
https://127.0.0.1/docs-v5/command-line-reference/command-line-interfaces/photon-real-time-operating-system-command-line-interface/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the closing parenthesis.. Suggestions: )
https://127.0.0.1/docs-v5/command-line-reference/command-line-interfaces/photon-real-time-operating-system-command-line-interface/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma.. Suggestions: , pid"
https://127.0.0.1/docs-v5/user-guide/kubernetes-on-photon-os/,unaligned_images,"2 unaligned images: ../../../img/vmware-logo.svg, ../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/pmd-nextgen/photon-mgmtd-web-rest-api/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/installation-guide/run-photon-aws-ec2/launch-the-web-server-with-cloud-init/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/troubleshooting-guide/troubleshooting-tools/linux-troubleshooting-tools/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/troubleshooting-guide/file-system-troubleshooting/list-disk-partitions-with-fdisk/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/,unaligned_images,"2 unaligned images: ../../../img/vmware-logo.svg, ../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/managing-packages-with-tdnf/mount-the-photon-iso-image-for-the-photon-iso-repository/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/querying-for-metadata/,grammar,......,[WHITESPACE_RULE] Possible typo: you repeated a whitespace. Suggestions:  
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/querying-for-metadata/,grammar,......,[NUMBERS_IN_WORDS] Possible typo detected.. Suggestions: sprogs
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/querying-for-metadata/,grammar,......,[EN_UNPAIRED_QUOTES] Unpaired symbol: ‘'’ seems to be missing. Suggestions: No suggestions
https://127.0.0.1/docs-v5/administration-guide/containers/support-for-distributed-builds-using-kubernetes/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/containers/support-for-distributed-builds-using-kubernetes/,grammar,......,"[ARROWS] Do you wish to insert an arrow?. Suggestions: →, ⇾, ≥"
https://127.0.0.1/docs-v5/administration-guide/containers/support-for-distributed-builds-using-kubernetes/,grammar,......,"[LC_AFTER_PERIOD] If a new sentence starts here, add a space and start with an uppercase letter.. Suggestions:  Get,  get"
https://127.0.0.1/docs-v5/troubleshooting-guide/troubleshooting-tools/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/installation-guide/building-images/use-the-cached-toolchain-and-rpms/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma, but not before the comma.. Suggestions: ,"
https://127.0.0.1/docs-v5/installation-guide/building-images/use-the-cached-toolchain-and-rpms/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/pmd-nextgen/photon-mgmtd-web-rest-api/user-group-and-host-management/,grammar,......,[ENGLISH_WORD_REPEAT_RULE] Possible typo: you repeated a word.. Suggestions: Name
https://127.0.0.1/docs-v5/administration-guide/pmd-nextgen/photon-mgmtd-web-rest-api/user-group-and-host-management/,grammar,......,"[LOGGED_IN_HYPHEN] When ‘logged-in’ is used as a modifier, it is usually spelled with a hyphen.. Suggestions: logged-in"
https://127.0.0.1/docs-v5/administration-guide/pmd-nextgen/photon-mgmtd-web-rest-api/user-group-and-host-management/,grammar,......,[ENGLISH_WORD_REPEAT_RULE] Possible typo: you repeated a word.. Suggestions: the
https://127.0.0.1/docs-v5/administration-guide/pmd-nextgen/photon-mgmtd-web-rest-api/user-group-and-host-management/,grammar,......,[WHITESPACE_RULE] Possible typo: you repeated a whitespace. Suggestions:  
https://127.0.0.1/docs-v5/administration-guide/pmd-nextgen/photon-mgmtd-web-rest-api/user-group-and-host-management/,grammar,......,[WHITESPACE_RULE] Possible typo: you repeated a whitespace. Suggestions: 	
https://127.0.0.1/docs-v5/troubleshooting-guide/network-troubleshooting/network-debugging/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/pmd-nextgen/writing-a-plugin/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/pmd-nextgen/writing-a-plugin/,grammar,......,"[POSSESSIVE_APOSTROPHE] An apostrophe may be missing.. Suggestions: plugins', plugin's"
https://127.0.0.1/docs-v5/administration-guide/pmd-nextgen/writing-a-plugin/,grammar,......,[SENTENCE_WHITESPACE] Add a space between sentences.. Suggestions:  RegisterRouterLogin
https://127.0.0.1/docs-v5/administration-guide/pmd-nextgen/writing-a-plugin/,grammar,......,"[LC_AFTER_PERIOD] If a new sentence starts here, add a space and start with an uppercase letter.. Suggestions:  Service,  service"
https://127.0.0.1/docs-v5/administration-guide/pmd-nextgen/writing-a-plugin/,grammar,......,[WHITESPACE_RULE] Possible typo: you repeated a whitespace. Suggestions:  
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/querying-for-metadata/,markdown,"Unrendered markdown: _64/minimal”, “automatic_",Render properly or escape markdown syntax
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/querying-for-metadata/,markdown,Unrendered markdown: _prefix” : “1.0_,Render properly or escape markdown syntax
https://127.0.0.1/docs-v5/troubleshooting-guide/solutions-to-common-problems/permitting-root-login-with-ssh/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/managing-packages-with-tdnf/adding-the-dev-repository-to-get-new-packages-from-the-github-dev-branch/,grammar,......,"[LC_AFTER_PERIOD] If a new sentence starts here, add a space and start with an uppercase letter.. Suggestions:  Repo,  repo"
https://127.0.0.1/docs-v5/administration-guide/managing-packages-with-tdnf/adding-the-dev-repository-to-get-new-packages-from-the-github-dev-branch/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma, but not before the comma.. Suggestions: ,"
https://127.0.0.1/docs-v5/administration-guide/managing-packages-with-tdnf/adding-the-dev-repository-to-get-new-packages-from-the-github-dev-branch/,grammar,......,"[NON_STANDARD_WORD] The word ‘repos.d’ is not standard English. Did you mean “repos’d” (curly apostrophe) or “repos'd” (straight apostrophe)?. Suggestions: repos’d, repos'd"
https://127.0.0.1/docs-v5/administration-guide/managing-packages-with-tdnf/adding-the-dev-repository-to-get-new-packages-from-the-github-dev-branch/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/photon-os-packages/photon-os-package-repositories/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/managing-services-withsystemd/auditing-system-events-with-auditd/,grammar,......,[WHITESPACE_RULE] Possible typo: you repeated a whitespace. Suggestions:  
https://127.0.0.1/docs-v5/administration-guide/managing-services-withsystemd/auditing-system-events-with-auditd/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space after the opening parenthesis.. Suggestions: (
https://127.0.0.1/docs-v5/administration-guide/managing-services-withsystemd/auditing-system-events-with-auditd/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the closing parenthesis.. Suggestions: )
https://127.0.0.1/docs-v5/administration-guide/managing-services-withsystemd/auditing-system-events-with-auditd/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/command-line-reference/command-line-interfaces/photon-real-time-operating-system-command-line-interface/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/pmd-nextgen/photon-mgmtd-web-rest-api/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/photon-os-packages/building-a-package-from-a-source-rpm/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/photon-os-packages/building-a-package-from-a-source-rpm/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma, but not before the comma.. Suggestions: ,"
https://127.0.0.1/docs-v5/administration-guide/photon-os-packages/building-a-package-from-a-source-rpm/,grammar,......,[OTHER_OTHERS] It seems that the plural noun “others” fits better in this context.. Suggestions: others
https://127.0.0.1/docs-v5/administration-guide/photon-os-packages/building-a-package-from-a-source-rpm/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma.. Suggestions: , RPMS"
https://127.0.0.1/docs-v5/administration-guide/photon-os-packages/building-a-package-from-a-source-rpm/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma.. Suggestions: , SOURCES"
https://127.0.0.1/docs-v5/troubleshooting-guide/network-troubleshooting/checking-firewall-rules/,grammar,......,[WHITESPACE_RULE] Possible typo: you repeated a whitespace. Suggestions:  
https://127.0.0.1/docs-v5/troubleshooting-guide/network-troubleshooting/checking-firewall-rules/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma.. Suggestions: , ESTABLISHED"
https://127.0.0.1/docs-v5/troubleshooting-guide/network-troubleshooting/checking-firewall-rules/,grammar,......,[ACCEPT_EXCEPT] Did you mean “except”?. Suggestions: EXCEPT
https://127.0.0.1/docs-v5/troubleshooting-guide/network-troubleshooting/checking-firewall-rules/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/containers/support-for-distributed-builds-using-kubernetes/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/installation-guide/building-images/use-the-cached-toolchain-and-rpms/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/troubleshooting-guide/troubleshooting-tools/,unaligned_images,"2 unaligned images: ../../../img/vmware-logo.svg, ../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/cloud-init-on-photon-os/customizing-a-photon-os-machine-on-ec2/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/cloud-init-on-photon-os/customizing-a-photon-os-machine-on-ec2/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma, but not before the comma.. Suggestions: ,"
https://127.0.0.1/docs-v5/administration-guide/cloud-init-on-photon-os/customizing-a-photon-os-machine-on-ec2/,grammar,......,[ID_CASING] This abbreviation for “identification” is spelled all-uppercase.. Suggestions: ID
https://127.0.0.1/docs-v5/administration-guide/cloud-init-on-photon-os/customizing-a-photon-os-machine-on-ec2/,grammar,......,[WHITESPACE_RULE] Possible typo: you repeated a whitespace. Suggestions:  
https://127.0.0.1/docs-v5/administration-guide/cloud-init-on-photon-os/customizing-a-photon-os-machine-on-ec2/,grammar,......,"[LC_AFTER_PERIOD] If a new sentence starts here, add a space and start with an uppercase letter.. Suggestions:  Raw,  raw"
https://127.0.0.1/docs-v5/troubleshooting-guide/file-system-troubleshooting/file-system-consistency-check-tool/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma, but not before the comma.. Suggestions: ,"
https://127.0.0.1/docs-v5/troubleshooting-guide/file-system-troubleshooting/file-system-consistency-check-tool/,grammar,......,[CONSECUTIVE_SPACES] It seems like there are too many consecutive spaces here.. Suggestions:  
https://127.0.0.1/docs-v5/troubleshooting-guide/file-system-troubleshooting/file-system-consistency-check-tool/,grammar,......,[WHITESPACE_RULE] Possible typo: you repeated a whitespace. Suggestions:  
https://127.0.0.1/docs-v5/troubleshooting-guide/file-system-troubleshooting/file-system-consistency-check-tool/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma.. Suggestions: , barrier"
https://127.0.0.1/docs-v5/troubleshooting-guide/file-system-troubleshooting/file-system-consistency-check-tool/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma.. Suggestions: , noacl"
https://127.0.0.1/docs-v5/troubleshooting-guide/solutions-to-common-problems/fixing-sendmail/,grammar,......,[WHITESPACE_RULE] Possible typo: you repeated a whitespace. Suggestions:  
https://127.0.0.1/docs-v5/troubleshooting-guide/solutions-to-common-problems/fixing-sendmail/,grammar,......,[ENGLISH_WORD_REPEAT_RULE] Possible typo: you repeated a word.. Suggestions: m4
https://127.0.0.1/docs-v5/troubleshooting-guide/solutions-to-common-problems/fixing-sendmail/,grammar,......,"[LC_AFTER_PERIOD] If a new sentence starts here, add a space and start with an uppercase letter.. Suggestions:  Cf,  cf"
https://127.0.0.1/docs-v5/troubleshooting-guide/solutions-to-common-problems/fixing-sendmail/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/pmd-nextgen/writing-a-plugin/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/pmd-nextgen/photon-mgmtd-web-rest-api/user-group-and-host-management/,unaligned_images,"2 unaligned images: ../../../../../img/vmware-logo.svg, ../../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/querying-for-metadata/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/host-updating-operations/,grammar,......,"[COMMA_COMPOUND_SENTENCE] Use a comma before ‘and’ if it connects two independent clauses (unless they are closely connected and short).. Suggestions: , and"
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/host-updating-operations/,grammar,......,"[ARROWS] Do you wish to insert an arrow?. Suggestions: →, ⇾, ≥"
https://127.0.0.1/docs-v5/troubleshooting-guide/troubleshooting-with-systemd/inspecting-services-with-systemd-analyze/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/troubleshooting-guide/kernel-problems-and-boot-and-login-errors/investigating-the-guest-kernel/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/troubleshooting-guide/kernel-problems-and-boot-and-login-errors/investigating-the-guest-kernel/,grammar,......,"[NUMBERS_IN_WORDS] Possible typo detected.. Suggestions: score, outscore, viscose"
https://127.0.0.1/docs-v5/troubleshooting-guide/kernel-problems-and-boot-and-login-errors/investigating-the-guest-kernel/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the closing parenthesis.. Suggestions: )
https://127.0.0.1/docs-v5/troubleshooting-guide/kernel-problems-and-boot-and-login-errors/investigating-the-guest-kernel/,grammar,......,"[NUMBERS_IN_WORDS] Possible typo detected.. Suggestions: Riccio, Ramapo, Romário"
https://127.0.0.1/docs-v5/troubleshooting-guide/kernel-problems-and-boot-and-login-errors/investigating-the-guest-kernel/,grammar,......,[CONSECUTIVE_SPACES] It seems like there are too many consecutive spaces here.. Suggestions:  
https://127.0.0.1/docs-v5/administration-guide/managing-packages-with-tdnf/adding-the-dev-repository-to-get-new-packages-from-the-github-dev-branch/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/managing-services-withsystemd/auditing-system-events-with-auditd/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
